,created_at,text,screen_name,location
125,14-09-2021 05:05,"b'Notably, the #mask finds mention twice here\n\n""Wear a mask""\n\n""Do not neglect your mask""\n\n#flupandemic #influenza https://t.co/V4anLTFkWm'",b'SudeshnaBBaruah',b'India '
126,13-09-2021 15:18,b'@abhishek_Strike @RoadsOfMumbai @mybmc #cleanupmashall they r doing dadagiri and clicking pics \n\nIs they hv right t\xe2\x80\xa6 https://t.co/6P3jQDMd6M',b'MIK_1182',"b'Mumbai, India'"
127,13-09-2021 14:20,b'Online Doctor Consultation from Wherever\nVisit:https://t.co/W7FwntDd9j\n#share #india #mask #health https://t.co/LUo188Vrqb',b'racdoc2',b'India'
128,13-09-2021 07:30,"b'\xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb2  \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x95\xe0\xa5\x82\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa5\x88\xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x96\xe0\xa5\x8b\xe0\xa4\xb2\xe0\xa5\x87 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\x8f\xe0\xa4\x81 ? https://t.co/laTVgGlsnC via @Parents  Whenever we open the school,  students\xe2\x80\xa6 https://t.co/89qQ0FMPLH'",b'estoniacompany1',b'India'
129,12-09-2021 18:30,"b'In the post pandemic world, #mask has become the most important accessory cum necessity for safety. In the festive\xe2\x80\xa6 https://t.co/iYWcAGRYox'",b'AfterTaste2012',"b'Mumbai, Maharashtra, India'"
130,12-09-2021 18:01,b'@TajinderBagga watching in theater? wearing #mask of #muflar',b'Dushyantdmo',"b'Damoh, India'"
131,12-09-2021 17:48,b'Getting Covid post vaccination is not fun. This is my second time. Once was pre vaccination and now post. The body\xe2\x80\xa6 https://t.co/FvpgnWaeuJ',b'ABLuxury',"b'Delhi, India'"
132,12-09-2021 16:12,"b""#Mask \nWithin 24 hour 40% Pump \xe2\x9d\xa3\n\n#FA \nThis is my Long term holding #PF\n\nYour take :- \nIf u don't have Patience the\xe2\x80\xa6 https://t.co/6JsZCq6RXa""",b'Ruch_9',"b'CrYpto W@rld, India\xf0\x9f\x87\xae\xf0\x9f\x87\xb3'"
133,12-09-2021 14:28,b'@techjeeky Yesterday researched about #Mask .\n\nWil find new one then will post on Channel \xf0\x9f\x98\xac\xf0\x9f\x98\xac\xf0\x9f\x98\xac\xf0\x9f\x98\x82',b'Ruch_9',"b'CrYpto W@rld, India\xf0\x9f\x87\xae\xf0\x9f\x87\xb3'"
134,12-09-2021 14:28,b'Gentle Reminder!!! \n\nYesterday Posted #Mask\nRead Carefully.. \n\nStay tuned for new Coin .. https://t.co/287joEjTOX',b'Ruch_9',"b'CrYpto W@rld, India\xf0\x9f\x87\xae\xf0\x9f\x87\xb3'"
135,12-09-2021 14:18,b'@techjeeky #Mask done .\n\nPosted.',b'Ruch_9',"b'CrYpto W@rld, India\xf0\x9f\x87\xae\xf0\x9f\x87\xb3'"
136,12-09-2021 13:16,b'5th was #Mask \n\nOrder filled 25% pump. \n\nDeal with it. \n5 new coin Posted. \n\n#Kar 2x \n#Mask 25%+ \n\nRest Buying done\xe2\x80\xa6 https://t.co/OSQ4iSBMHi',b'Ruch_9',"b'CrYpto W@rld, India\xf0\x9f\x87\xae\xf0\x9f\x87\xb3'"
137,12-09-2021 13:12,b'Online Doctor Consultation from Wherever\nVisit:https://t.co/W7FwntDd9j\n#share #india #mask #health https://t.co/mzWVC0V6QB',b'racdoc2',b'India'
138,12-09-2021 13:06,b'And the masks take it all.. \xf0\x9f\x98\xb7 .\n.\n#newyork #black #mask #travel #night https://t.co/Yac5yiCYTm',b'kulraj_randhawa',"b'mumbai, india'"
139,12-09-2021 12:41,b'The wonderful @KiranManral in conversation with \nKiara Welde (CC: @nitinwelde) \nRamya Srinivasan \n(authors from the\xe2\x80\xa6 https://t.co/b4SBZpiCWN',b'_TMYS_',"b'Mumbai, India'"
140,12-09-2021 12:08,b'@sbmunna @KaruraNetwork @Adri_crypto Book few and flip into #Mask rest hodl .. #Kar',b'Ruch_9',"b'CrYpto W@rld, India\xf0\x9f\x87\xae\xf0\x9f\x87\xb3'"
141,12-09-2021 11:52,b'@beingarun28 @mlkhattar @narendramodi @nstomar @aajtak @sudhirchaudhary @IndiaTVHindi @SureshChavhanke @AmanChopra_\xe2\x80\xa6 https://t.co/zZRqjCcIyw',b'saurabhgungun',b'India'
142,12-09-2021 06:19,b'Urvashi Rautela leaves fans mesmerized with Rs 3-crore-worth diamond-studded mask\n@UrvashiRautela #Diamond #mask \nhttps://t.co/9gzItZb3x6',b'UvEnglish',"b'Manipal, Karnataka, India'"
143,12-09-2021 05:12,b'Weekend styling - something creative &amp; different from mundane weekdays !\n#weekend #styling #stylingtips #menswear\xe2\x80\xa6 https://t.co/aX4EN4Y2mH',b'priyank25617286',b'India'
144,11-09-2021 17:29,b'@noobcaptain1 Posted #Mask and #Xyo \n\nChoose anyone of them',b'Ruch_9',"b'CrYpto W@rld, India\xf0\x9f\x87\xae\xf0\x9f\x87\xb3'"
145,11-09-2021 17:17,"b'You will need these soon, spook people in the month ahead!\nLimited quantities available! \n.\n.\n.\n.\n.\n.\n #mask #covid\xe2\x80\xa6 https://t.co/d2V7MiqApK'",b'10onten',"b'Mumbai, India'"
146,11-09-2021 16:57,b'Have anyone seen such a beautiful #Mask. \xf0\x9f\x91\x8c https://t.co/8gJ9kOqCYm',b'drmyadav',b'India'
147,11-09-2021 16:14,b'Online Doctor Consultation from Wherever\nVisit:https://t.co/W7FwntDd9j\n#share #india #mask #health https://t.co/rtxuixOCPJ',b'racdoc2',b'India'
148,11-09-2021 14:13,b'$Clover Finance ( clv)\n#Lithium finance (lith)\n#Beyond finance (Byn)\n\n#Casper Network \n#Paid network \n#Aioz network\xe2\x80\xa6 https://t.co/GLZxSUsmbb',b'Ruch_9',"b'CrYpto W@rld, India\xf0\x9f\x87\xae\xf0\x9f\x87\xb3'"
149,11-09-2021 13:37,b'#Mask/Usdt \nOnly for long Term \xf0\x9f\x8e\xaf\nSitting at 50 MA support\n \nIf u want to Buy in $8.34 to $7.598 (35%)\n25% In at $5.\xe2\x80\xa6 https://t.co/qM08Wk8L22',b'Ruch_9',"b'CrYpto W@rld, India\xf0\x9f\x87\xae\xf0\x9f\x87\xb3'"
150,11-09-2021 13:13,b'Organic cotton natural dye masks.\n\nDyed with natural \xf0\x9f\x8c\xbf herbs\n\nHandmade by women\n\nDM for any product related query\xe2\x80\xa6 https://t.co/mt5nvmvIfo',b'RenuGulati16',"b'Rishikesh, India'"
151,11-09-2021 12:53,b'Use the aromatic coffee that you brew for a refreshed skin\n1. Scrub: Ground coffee+ coconut oil+ sugar\n2. Mask: Cof\xe2\x80\xa6 https://t.co/pW3eHjB676',b'Palmistcares',"b'Delhi, India'"
152,11-09-2021 10:35,b'Happy words from a sister on her loved one engagement function.\n#Engagement #familyfunction #familytime\xe2\x80\xa6 https://t.co/EKGnhvPvtq',b'VisakkaAmethyst',"b'Palani, Tamil Nadu, India'"
153,11-09-2021 04:27,b'This is called social distancing. How funny??..\n#SocialDistancing \n#coronasituation\n#Corona \n#mask \n#StaySafe https://t.co/UGGhF4aEbu',b'sneha_dog_lover',b'India'
154,11-09-2021 02:45,b'@CPMumbaiPolice he is without mask @IqbalSinghChah2 collect fine from him and share receipt here.\nBcos for common m\xe2\x80\xa6 https://t.co/vsmrzNhVFI',b'mangal256',"b'Mumbai, India'"
155,19-09-2021 17:41,b'COVID vaccination centres of Goalpara  district for 20-09-2021\n#WearAMask \n@DCGoalparaAssam @PomiBaruah @nhm_assam\xe2\x80\xa6 https://t.co/hRZFH0yWEa',b'HealthGoalpara',"b'Goalpara, India'"
156,19-09-2021 12:48,"b""#Rajasthan #CoronaUpdate\n\n8 #COVID19 cases reported\nOut of which 5 from #Jaipur\nToday's #Recovered\xe2\x9c\x859\n0 Case in 30 D\xe2\x80\xa6 https://t.co/Xy3JMZEmSS""",b'_lokeshsharma',"b'Jaipur, India'"
157,19-09-2021 06:56,b'We are waiting #csk #CSKvMI #WhistlePodu @ChennaiIPL @mipaltan @CSKFansOfficial #WearAMask https://t.co/ewd3Ns832d',b'Karuppaswamy18',"b'Palidevad, Raigad, India '"
158,19-09-2021 06:38,b'Happy Sunday !\n#VeerandraSingh #Hollywood #investors #producers #actors #director #models #fitness #actingheadshot\xe2\x80\xa6 https://t.co/XZX4UVEggG',b'VeerandraFanz',b'India'
159,19-09-2021 05:04,"b""#Suprabhatam \n#StayHome #StaySafe #StayIsolated #WearAMask \n\nMy prayers for everyone's safety\nWe will overcome this\xe2\x80\xa6 https://t.co/uudCUhZtCV""",b'kirankumargoli',b'India'
160,19-09-2021 04:53,b'@MoHFW_INDIA @PMOIndia @mansukhmandviya @ianuragthakur @DrBharatippawar @PIB_India @mygovindia @COVIDNewsByMIB Yes\xe2\x80\xa6 https://t.co/Tem6yu2abO',b'priti_sriv',"b'New Delhi, India'"
161,18-09-2021 22:44,b'\xe2\x80\x9cYour imagination is your preview of life\xe2\x80\x99s coming attractions.\xe2\x80\x9d \xe2\x80\x94Albert Einstein \n\n#WearAMask\xf0\x9f\x98\xb7\n#GetVaccinated\xf0\x9f\x92\x89\xe2\x80\xa6 https://t.co/edpCNvD70h',b'IamMBReddy',"b'Cuddapah, India'"
162,18-09-2021 18:55,b'#Pune 731 new #Covid19 cases and 6 deaths. #WearAMask #GetVaccinated https://t.co/psB8L8lQnR',b'Thevarsteffy',"b'Pune, India'"
163,18-09-2021 18:23,b'#AAI #Coimbatore_International_Airport\n@aaicbeairport\n\n#Update:Arrival/Departure flight schedule for 19.09.2021\xe2\x80\xa6 https://t.co/kxEewldQay',b'aaicbeairport',"b'Coimbatore, India'"
164,18-09-2021 16:59,b'The EOs were given necessary directions and complaints were disposed off on the spot. @PMOIndia @HMOIndia\xe2\x80\xa6 https://t.co/bmjljNnCgW',b'DCPNewDelhi',"b'New Delhi, India'"
165,18-09-2021 14:05,"b""#Rajasthan #CoronaUpdate\n\n8 #COVID19 cases reported\nOut of which 4 from #Jaipur\nToday's #Recovered\xe2\x9c\x8510\n0 Cases in 30\xe2\x80\xa6 https://t.co/2qRyTCmZJg""",b'_lokeshsharma',"b'Jaipur, India'"
166,18-09-2021 10:30,b'Those who love their loved ones wear a mask in public. Wear it also in office if you love your colleagues! #WearAMask #6yearsofEeztail',b'eeztail',"b'Goa, India'"
167,18-09-2021 09:09,b'Have always been proud to be associated with the thoughts and writings of some sharp Goan intellectuals. Prof.Bened\xe2\x80\xa6 https://t.co/y631qnoUGb',b'Ferraodesigns',"b'Goa, India'"
168,18-09-2021 01:14,b'Good news from Mumbai\nAntibody +vity\n(partially or fully) vaccinated- 90.26%\nUnvaccinated - 79.86%!!\nHuge exposure\xe2\x80\xa6 https://t.co/kDNrR3WfIX',b'DrAmbrishMithal',"b'New Delhi, India'"
169,18-09-2021 00:03,"b'\xe2\x80\x9cIf you want to live a happy life, tie it to a goal, not to people or things.\xe2\x80\x9d \n\n#WearAMask\xf0\x9f\x98\xb7\n#GetVaccinated\xf0\x9f\x92\x89\xe2\x80\xa6 https://t.co/PaZOreqbcP'",b'IamMBReddy',"b'Cuddapah, India'"
170,17-09-2021 16:35,b'#Pune reports 811 new #Covid19 cases and 11 deaths due to the infection. #WearAMask #GetVaccinated https://t.co/CYSmKQ7vI9',b'Thevarsteffy',"b'Pune, India'"
171,17-09-2021 09:53,b'#AAI #Coimbatore_International_Airport\n@aaicbeairport\n\n#Update:Arrival/Departure flight schedule for 18.09.2021\xe2\x80\xa6 https://t.co/7Jhxz06vEc',b'aaicbeairport',"b'Coimbatore, India'"
172,17-09-2021 09:41,b'Let us take the fight to Covid-19 and defeat it practically.\n@CMOfficeAssam @PIB_Guwahati @nhm_assam @mygovassam\xe2\x80\xa6 https://t.co/LXqolpHqFR',b'Mayapurigraphic',"b'Chennai, Tamil Nadu. India'"
173,17-09-2021 04:44,"b'Stay safe , wear a mask and get vaccinated .\n#VaccinesSaveLives #vaccinated #WearAMask #MaskUp #whisperingyarns\xe2\x80\xa6 https://t.co/LnLlIdqPPp'",b'WhisperingYarns',"b'Gurgaon, India'"
174,17-09-2021 04:19,"b'Got My 2nd Jab Done At @LilavatiHRC We\xe2\x80\x99ve come so far.We can\xe2\x80\x99t go backward to more lockdowns . So,let\xe2\x80\x99s finish the\xe2\x80\xa6 https://t.co/WnK0mR7zhN'",b'ketan83',"b'Maharashtra, India'"
175,17-09-2021 03:18,b'Early morning @Chellaram_Hosp . Starting my OPD today after nearly a month. Thank you for all the good wishes - hav\xe2\x80\xa6 https://t.co/9ZQMHC5fRj',b'Unnikri',b'India'
176,17-09-2021 00:51,b'#AAI #Coimbatore_International_Airport\n@aaicbeairport\n\n#Update:Arrival/Departure flight schedule for 17.09.2021\xe2\x80\xa6 https://t.co/xx9AvEwy8T',b'aaicbeairport',"b'Coimbatore, India'"
177,17-09-2021 00:30,"b""#KesoramRayon wishes you \xe2\x80\x98Happy Vishwakarma Puja'. #vishwakarmapuja #Kesophane #wearamask #staysafe #fresh\xe2\x80\xa6 https://t.co/slFaz32hHv""",b'KesophaneW',b'India'
178,17-09-2021 00:30,"b""#KesoramRayon wishes you \xe2\x80\x98Happy Vishwakarma Puja'. #vishwakarmapuja #Kesophane #wearamask #staysafe #fresh\xe2\x80\xa6 https://t.co/vEaLx3FQf8""",b'KesophaneW',b'India'
179,16-09-2021 21:54,"b'""The way you treat yourself is the standard you set for others."" \n\n#WearAMask\xf0\x9f\x98\xb7\n#GetVaccinated\xf0\x9f\x92\x89\n#StaySafe\xe2\x80\xa6 https://t.co/cj7NdYcsFw'",b'IamMBReddy',"b'Cuddapah, India'"
180,16-09-2021 16:43,b'Wear a mask even if you are vaccinated \xf0\x9f\x92\x89\n#WearAMask https://t.co/6ScM3DluLa',b'MohinderVerma11',b'India'
181,16-09-2021 10:46,"b""World's largest #vaccination drive is going at a good pace. My fellow Indians- #GetVaccinated if you haven't alread\xe2\x80\xa6 https://t.co/YDhA2V17bc""",b'jashanjoshi',"b'Pune, India'"
182,16-09-2021 06:53,b'@dcp_southwest @LtGovDelhi @CPDelhi @DelhiPolice @dcpouter @dcprohinidelhi @DCPPCRDELHI @DCPCentralDelhi\xe2\x80\xa6 https://t.co/T1Xjtw90AP',b'ajaykrsharma038',"b'New Delhi, India'"
183,16-09-2021 06:45,b'Be Healthy Be Clean\xf0\x9f\x98\xb7\n#COVID19 #indiafightscovid19together #staysafe #socialdistancing #handwashing #wearamask\xe2\x80\xa6 https://t.co/5GsJOY3X9q',b'ChikitsaMitra',"b'Lucknow, India'"
184,16-09-2021 06:27,"b'Indusind Bk, W. LT\nAbv 1120 WCB &amp; nr 1085 SL 789 T 2020\n\nUse #positionsize #riskmanagement \n\nChart is for education\xe2\x80\xa6 https://t.co/CwX5SMbeMC'",b'AsitbhaskarSatm',"b'Mumbai, India'"
185,16-09-2021 03:42,b'\xe2\x80\x9cIt is only with the heart that one can see rightly; what is essential is invisible to the eye.\xe2\x80\x9d\n\xe2\x80\x94 The Little Princ\xe2\x80\xa6 https://t.co/XQqFzqyYNL',b'mixed_pickle',b'India'
186,16-09-2021 03:35,"b""#Suprabhatam \n#StayHome #StaySafe #StayIsolated #WearAMask \n\nMy prayers for everyone's safety\nWe will overcome this\xe2\x80\xa6 https://t.co/NpZL0JjV4Q""",b'kirankumargoli',b'India'
187,16-09-2021 02:52,b'\xf0\x9f\x9a\xab Kindly #WearAMask \n#SafeKovai https://t.co/PuSUCN1Dei',b'MRK_POLLACHI',"b'Pollachi, Tamilnadu, India'"
188,16-09-2021 02:18,"b""\xf0\x9f\x92\x89 It is informed that Today(16-09-2021) there won't be #vaccination camps for general public in #Kovai.\n#WearAMask\xe2\x80\xa6 https://t.co/96Nl6WBv9t""",b'MRK_POLLACHI',"b'Pollachi, Tamilnadu, India'"
189,16-09-2021 00:09,"b'\xe2\x80\x9cIf you don\xe2\x80\x99t design your own life plan, chances are you\xe2\x80\x99ll fall into someone else\xe2\x80\x99s plan. And guess what they have\xe2\x80\xa6 https://t.co/fegUntN5yB'",b'IamMBReddy',"b'Cuddapah, India'"
190,15-09-2021 18:12,"b'1 year old knows, how important it is to wear mask before going out. @DelhiPolice @ArvindKejriwal @narendramodi\xe2\x80\xa6 https://t.co/PB521VoSKs'",b'realdrama1234',b'India'
191,15-09-2021 16:01,b'#FLASH | Jammu and Kashmir Wednesday witnessed one death and 156 fresh positive cases taking the number of total ac\xe2\x80\xa6 https://t.co/loCtWsQAnd',b'KashmirScroll',b'India'
192,15-09-2021 13:59,b'#AAI #Coimbatore_International_Airport\n@aaicbeairport\n\n#Update:Arrival/Departure flight schedule for 16.09.2021\xe2\x80\xa6 https://t.co/olcR7ipKeJ',b'aaicbeairport',"b'Coimbatore, India'"
193,15-09-2021 12:58,b'REMINDER : WE ALL STILL NEED TO WEAR MASKS !!\n\n#WearAMask #BeSafeOutThere',b'chiikoriitaa',b'India'
194,15-09-2021 10:28,b'Mask \xf0\x9f\x98\xb7 + Social Distance \xe2\x86\x94\xef\xb8\x8f = #SafeTravels\n\n#EmojiGames #WearAMask',b'grpmumbai',"b'Mumbai, India'"
195,15-09-2021 00:50,b'#Unite2FightCorona #LargestVaccineDrive Follow all #COVID19 Appropriate Behaviour (CAB) along with getting fully\xe2\x80\xa6 https://t.co/3RIOBgmjnH',b'SKodineya',"b'Baghpat, India'"
196,15-09-2021 00:42,"b'\xe2\x80\x9cEven if you\xe2\x80\x99re on the right track, you\xe2\x80\x99ll get run over if you just sit there.\xe2\x80\x9d \n\n#WearAMask\xf0\x9f\x98\xb7\n#GetVaccinated\xf0\x9f\x92\x89\xe2\x80\xa6 https://t.co/TGBYhRcuxx'",b'IamMBReddy',"b'Cuddapah, India'"
197,14-09-2021 17:57,b'@DCEastSinghbhum @HemantSorenJMM @JharkhandCMO @PRDJSR This is a great news. #WearAMask',b'singhdevelop',b'India'
198,14-09-2021 16:59,b'#Pune reports 714 new #Covid19 cases and 4 deaths. #WearAMask #GetVaccinated https://t.co/VR9JmwRhql',b'Thevarsteffy',"b'Pune, India'"
199,14-09-2021 16:37,b'COVID vaccination centres of Goalpara district for 15-09-2021\n#WearAMask \n@DCGoalparaAssam @PomiBaruah @nhm_assam\xe2\x80\xa6 https://t.co/egUH32FF2g',b'HealthGoalpara',"b'Goalpara, India'"
200,14-09-2021 14:54,"b'Depending on how the mask is worn and how the mask is maintained, one can easily tell how much shits the other pers\xe2\x80\xa6 https://t.co/ujP6UkBJIU'",b'mukund4498',"b'Chennai, India'"
201,14-09-2021 14:48,b'Can easily observe and conclude as to how much shits people give about covid by the way they wear the mask and by s\xe2\x80\xa6 https://t.co/u7rfFHRz8B',b'mukund4498',"b'Chennai, India'"
202,14-09-2021 13:18,b'#AAI #Coimbatore_International_Airport\n@aaicbeairport\n\n#Update:Arrival/Departure flight schedule for 15.09.2021\xe2\x80\xa6 https://t.co/djRqbtQODX',b'aaicbeairport',"b'Coimbatore, India'"
203,14-09-2021 09:41,"b'COVID-19 Vaccination Drive was organized by VLE Kiran Kumar at Giridih District, #Jharkhand through CSC COVID-19 Ca\xe2\x80\xa6 https://t.co/0qCE0LS1Nr'",b'CSCegov_',"b'New Delhi, India'"
204,14-09-2021 06:40,"b'Can we have Government Employees/bus drivers, conductors, station masters &amp; ticket checking teams wear masks and de\xe2\x80\xa6 https://t.co/LPETjpMYI5'",b'beingTechie',"b'Mumbai,India'"
205,14-09-2021 05:04,b'Winter is coming ! \n\n#VeerandraSingh #Hollywood #investors #producers #actors #director #models #fitness\xe2\x80\xa6 https://t.co/sHRij5EnfO',b'VeerandraFanz',b'India'
206,14-09-2021 04:45,b'#AAI #Coimbatore_International_Airport\n@aaicbeairport\n\n#Update:Arrival/Departure flight schedule for 14.09.2021\xe2\x80\xa6 https://t.co/RRCitTVCmE',b'aaicbeairport',"b'Coimbatore, India'"
207,14-09-2021 02:04,b'Get your #Vaccination shot asap to prevent hospital admissions and take every precaution when stepping out of home\xe2\x80\xa6 https://t.co/lI2DPk3urq',b'RuchiAngrish',"b'Noida, India'"
208,14-09-2021 01:42,"b""Rapid progress in India's #VaccinationDrive \n100 million (10 crore) jabs in just 13 days!\nHuge credit to the\xe2\x80\xa6 https://t.co/HOETmkhRnf""",b'DrAmbrishMithal',"b'New Delhi, India'"
209,14-09-2021 00:17,"b'""One day you will wake up and there won\xe2\x80\x99t be any more time to do the things you\xe2\x80\x99ve always wanted. Do it now.""\xe2\x80\xa6 https://t.co/K1JFvkvVRo'",b'IamMBReddy',"b'Cuddapah, India'"
210,13-09-2021 17:18,b'COVID vaccination centres of Goalpara district for 14-09-2021\n#WearAMask \n@DCGoalparaAssam @PomiBaruah @nhm_assam\xe2\x80\xa6 https://t.co/j9c5wlKKBU',b'HealthGoalpara',"b'Goalpara, India'"
211,13-09-2021 16:50,"b""Remember the 3 W's\nW- Wash your hands\nW- Wear Mask\nW- Watch your distance\nFollow Covid appropriate behaviour.\xe2\x80\xa6 https://t.co/QDb7valy8X""",b'wc_railway',"b'Jabalpur, India'"
212,13-09-2021 16:15,b'#Pune reports 549 new #Covid19 cases and 7 deaths. #WearAMask https://t.co/96d0h0SAib',b'Thevarsteffy',"b'Pune, India'"
213,13-09-2021 13:17,b'Pune District Vaccination Status:\nFirst Shot ~75%\nFully Vaccinated ~30%\n\nLot of citizens now eligible for 2nd shot.\xe2\x80\xa6 https://t.co/eSUsmtZX6y',b'thedarkrebel',"b'Pune, India'"
214,13-09-2021 05:37,b'Have a nice week ! \n#VeerandraSingh #Hollywood #investors #producers #actors #director #models #fitness\xe2\x80\xa6 https://t.co/viqhQQUsuU',b'VeerandraFanz',b'India'
215,13-09-2021 03:12,"b""#Suprabhatam \n#StayHome #StaySafe #StayIsolated #WearAMask \n\nMy prayers for everyone's safety\nWe will overcome this\xe2\x80\xa6 https://t.co/086tEdeYRP""",b'kirankumargoli',b'India'
216,12-09-2021 21:53,b'\xe2\x80\x9cYou can decide where your time goes. You can either spend it moving forward or you can spend it putting out fires.\xe2\x80\xa6 https://t.co/3gaiPJ3fis',b'IamMBReddy',"b'Cuddapah, India'"
217,12-09-2021 17:54,b'COVID vaccination centres of Goalpara for 13-09-2021\n#WearAMask \n@PomiBaruah @nhm_assam @Goalpara_Police https://t.co/ufdt20abTT',b'HealthGoalpara',"b'Goalpara, India'"
